pdb,uniprot_id,database,reason
AF-B7XC52-F1-model_v6,B7XC52,afdb,excluded_species
AF-Q9MXJ2-F1-model_v6,Q9MXJ2,afdb,excluded_species
AF-Q9MXI8-F1-model_v6,Q9MXI8,afdb,excluded_species
AF-A0A0H5BVL0-F1-model_v6,A0A0H5BVL0,afdb,excluded_species
AF-A0A2R9AZT0-F1-model_v6,A0A2R9AZT0,afdb,excluded_species
AF-B7XC11-F1-model_v6,B7XC11,afdb,excluded_species
AF-A0A143TC73-F1-model_v6,A0A143TC73,afdb,excluded_species
AF-A0A060UJI3-F1-model_v6,A0A060UJI3,afdb,excluded_species
AF-A8W919-F1-model_v6,A8W919,afdb,excluded_species
AF-A0A1D8DGM4-F1-model_v6,A0A1D8DGM4,afdb,excluded_species
AF-Q9MXI6-F1-model_v6,Q9MXI6,afdb,excluded_species
AF-W6AQB3-F1-model_v6,W6AQB3,afdb,excluded_species
AF-A0A220QJX3-F1-model_v6,A0A220QJX3,afdb,excluded_species
AF-A0A2R9ATH0-F1-model_v6,A0A2R9ATH0,afdb,excluded_species
AF-A0A220QJT9-F1-model_v6,A0A220QJT9,afdb,excluded_species
AF-A0A143TRD0-F1-model_v6,A0A143TRD0,afdb,excluded_species
AF-A0A223GC83-F1-model_v6,A0A223GC83,afdb,excluded_species
AF-A0A220QJV3-F1-model_v6,A0A220QJV3,afdb,excluded_species
AF-A0A060UII6-F1-model_v6,A0A060UII6,afdb,excluded_species
AF-A0A223GC95-F1-model_v6,A0A223GC95,afdb,excluded_species
AF-G8ZE62-F1-model_v6,G8ZE62,afdb,excluded_species
AF-A0A220QJT7-F1-model_v6,A0A220QJT7,afdb,excluded_species
AF-A0A291FHA3-F1-model_v6,A0A291FHA3,afdb,excluded_species
AF-A0A143TA53-F1-model_v6,A0A143TA53,afdb,excluded_species
AF-Q549C2-F1-model_v6,Q549C2,afdb,excluded_species
AF-Q1ANY9-F1-model_v6,Q1ANY9,afdb,excluded_species
AF-Q9TNR1-F1-model_v6,Q9TNR1,afdb,excluded_species
AF-Q4PL81-F1-model_v6,Q4PL81,afdb,excluded_species
AF-Q30919-F1-model_v6,Q30919,afdb,excluded_species
AF-Q30992-F1-model_v6,Q30992,afdb,excluded_species
AF-Q30917-F1-model_v6,Q30917,afdb,excluded_species
AF-A0A220QJV2-F1-model_v6,A0A220QJV2,afdb,excluded_species
AF-Q95426-F1-model_v6,Q95426,afdb,excluded_species
AF-A0A220QJY3-F1-model_v6,A0A220QJY3,afdb,excluded_species
AF-Q198I1-F1-model_v6,Q198I1,afdb,excluded_species
AF-W6ANI6-F1-model_v6,W6ANI6,afdb,excluded_species
AF-A0A220QJY2-F1-model_v6,A0A220QJY2,afdb,excluded_species
AF-A0A060UPN5-F1-model_v6,A0A060UPN5,afdb,excluded_species
AF-W6PDE4-F1-model_v6,W6PDE4,afdb,excluded_species
AF-Q30901-F1-model_v6,Q30901,afdb,excluded_species
AF-A0A220QJV0-F1-model_v6,A0A220QJV0,afdb,excluded_species
AF-A0A060UII0-F1-model_v6,A0A060UII0,afdb,excluded_species
AF-G1UDW8-F1-model_v6,G1UDW8,afdb,excluded_species
AF-B7XC15-F1-model_v6,B7XC15,afdb,excluded_species
AF-A0A0G2QUS2-F1-model_v6,A0A0G2QUS2,afdb,excluded_species
AF-A0A060UJ48-F1-model_v6,A0A060UJ48,afdb,excluded_species
AF-Q30885-F1-model_v6,Q30885,afdb,excluded_species
AF-W6APC5-F1-model_v6,W6APC5,afdb,excluded_species
AF-Q9TPL3-F1-model_v6,Q9TPL3,afdb,excluded_species
AF-Q30916-F1-model_v6,Q30916,afdb,excluded_species
AF-B7XC53-F1-model_v6,B7XC53,afdb,excluded_species
AF-Q30900-F1-model_v6,Q30900,afdb,excluded_species
AF-A0A220QJV4-F1-model_v6,A0A220QJV4,afdb,excluded_species
AF-Q9MXL1-F1-model_v6,Q9MXL1,afdb,excluded_species
AF-Q95427-F1-model_v6,Q95427,afdb,excluded_species
AF-Q9MXK7-F1-model_v6,Q9MXK7,afdb,excluded_species
AF-E9ABJ0-F1-model_v6,E9ABJ0,afdb,excluded_species
AF-A0A143TTI0-F1-model_v6,A0A143TTI0,afdb,excluded_species
AF-A0A060UP19-F1-model_v6,A0A060UP19,afdb,excluded_species
AF-A0A1D8DGP0-F1-model_v6,A0A1D8DGP0,afdb,excluded_species
AF-Q8MHG5-F1-model_v6,Q8MHG5,afdb,excluded_species
AF-G1UDY6-F1-model_v6,G1UDY6,afdb,excluded_species
AF-B7XC47-F1-model_v6,B7XC47,afdb,excluded_species
AF-A0A143TE58-F1-model_v6,A0A143TE58,afdb,excluded_species
AF-A0A220QJV1-F1-model_v6,A0A220QJV1,afdb,excluded_species
AF-A0A143TBY6-F1-model_v6,A0A143TBY6,afdb,excluded_species
AF-A0A220QJY0-F1-model_v6,A0A220QJY0,afdb,excluded_species
AF-Q30915-F1-model_v6,Q30915,afdb,excluded_species
AF-Q8WLN0-F1-model_v6,Q8WLN0,afdb,excluded_species
AF-Q9MXL2-F1-model_v6,Q9MXL2,afdb,excluded_species
AF-G1UE30-F1-model_v6,G1UE30,afdb,excluded_species
AF-A0A1D8DGM5-F1-model_v6,A0A1D8DGM5,afdb,excluded_species
AF-A0A023T6C2-F1-model_v6,A0A023T6C2,afdb,excluded_species
AF-W6AYP9-F1-model_v6,W6AYP9,afdb,excluded_species
AF-A0A220QJQ9-F1-model_v6,A0A220QJQ9,afdb,excluded_species
AF-H1ADT2-F1-model_v6,H1ADT2,afdb,excluded_species
AF-A0A060UP40-F1-model_v6,A0A060UP40,afdb,excluded_species
AF-F6KY05-F1-model_v6,F6KY05,afdb,excluded_species
AF-S4SS04-F1-model_v6,S4SS04,afdb,excluded_species
AF-G1UDZ2-F1-model_v6,G1UDZ2,afdb,excluded_species
AF-A0A060UPR0-F1-model_v6,A0A060UPR0,afdb,excluded_species
AF-G1UDY4-F1-model_v6,G1UDY4,afdb,excluded_species
AF-W6ANG0-F1-model_v6,W6ANG0,afdb,excluded_species
AF-A0A220QJU0-F1-model_v6,A0A220QJU0,afdb,excluded_species
AF-A0A143TQ27-F1-model_v6,A0A143TQ27,afdb,excluded_species
AF-A0A1V0M9I2-F1-model_v6,A0A1V0M9I2,afdb,excluded_species
AF-B7XC12-F1-model_v6,B7XC12,afdb,excluded_species
AF-A0A0H5BVM7-F1-model_v6,A0A0H5BVM7,afdb,excluded_species
AF-G1UDX1-F1-model_v6,G1UDX1,afdb,excluded_species
AF-W6ANS8-F1-model_v6,W6ANS8,afdb,excluded_species
AF-W6PEH8-F1-model_v6,W6PEH8,afdb,excluded_species
AF-E5KHN7-F1-model_v6,E5KHN7,afdb,excluded_species
AF-A0A0S4XKP0-F1-model_v6,A0A0S4XKP0,afdb,excluded_species
AF-Q30887-F1-model_v6,Q30887,afdb,excluded_species
AF-A0A1V0M9I1-F1-model_v6,A0A1V0M9I1,afdb,excluded_species
AF-B7XC20-F1-model_v6,B7XC20,afdb,excluded_species
AF-A0A223GC71-F1-model_v6,A0A223GC71,afdb,excluded_species
AF-A0A223DPI2-F1-model_v6,A0A223DPI2,afdb,excluded_species
AF-B7XC30-F1-model_v6,B7XC30,afdb,excluded_species
AF-W6AQ68-F1-model_v6,W6AQ68,afdb,excluded_species
AF-Q95HG4-F1-model_v6,Q95HG4,afdb,excluded_species
AF-Q95HG6-F1-model_v6,Q95HG6,afdb,excluded_species
AF-F6KY06-F1-model_v6,F6KY06,afdb,excluded_species
AF-Q9MXM5-F1-model_v6,Q9MXM5,afdb,excluded_species
AF-A0A2I3SUK1-F1-model_v6,A0A2I3SUK1,afdb,excluded_species
AF-H2PID8-F1-model_v6,H2PID8,afdb,excluded_species
AF-Q1ANZ2-F1-model_v6,Q1ANZ2,afdb,excluded_species
AF-A0A1V0M9H7-F1-model_v6,A0A1V0M9H7,afdb,excluded_species
AF-A0A1W7LFL4-F1-model_v6,A0A1W7LFL4,afdb,excluded_species
AF-A0A1V0M9F2-F1-model_v6,A0A1V0M9F2,afdb,excluded_species
AF-A0A0H5BVU3-F1-model_v6,A0A0H5BVU3,afdb,excluded_species
AF-A0A0S2MTI8-F1-model_v6,A0A0S2MTI8,afdb,excluded_species
AF-C8BPY5-F1-model_v6,C8BPY5,afdb,excluded_species
AF-A0A291FH98-F1-model_v6,A0A291FH98,afdb,excluded_species
AF-W6PJP4-F1-model_v6,W6PJP4,afdb,excluded_species
AF-A0A220QJW7-F1-model_v6,A0A220QJW7,afdb,excluded_species
AF-W6APD7-F1-model_v6,W6APD7,afdb,excluded_species
AF-A0A0S4XLU7-F1-model_v6,A0A0S4XLU7,afdb,excluded_species
AF-W6AQ62-F1-model_v6,W6AQ62,afdb,excluded_species
AF-A0A223GC65-F1-model_v6,A0A223GC65,afdb,excluded_species
AF-A0A023T4S8-F1-model_v6,A0A023T4S8,afdb,excluded_species
AF-A0A143TRS0-F1-model_v6,A0A143TRS0,afdb,excluded_species
AF-A0A1G4P110-F1-model_v6,A0A1G4P110,afdb,excluded_species
AF-Q199C1-F1-model_v6,Q199C1,afdb,excluded_species
AF-Q30913-F1-model_v6,Q30913,afdb,excluded_species
AF-F8S8H6-F1-model_v6,F8S8H6,afdb,excluded_species
AF-A0A220QJR1-F1-model_v6,A0A220QJR1,afdb,excluded_species
AF-C0ITH2-F1-model_v6,C0ITH2,afdb,excluded_species
AF-C6K3H4-F1-model_v6,C6K3H4,afdb,excluded_species
AF-Q9MXK6-F1-model_v6,Q9MXK6,afdb,excluded_species
AF-A0A223GC90-F1-model_v6,A0A223GC90,afdb,excluded_species
AF-A0A060UJ60-F1-model_v6,A0A060UJ60,afdb,excluded_species
AF-A0A060UPQ5-F1-model_v6,A0A060UPQ5,afdb,excluded_species
AF-D5MSB9-F1-model_v6,D5MSB9,afdb,excluded_species
AF-A0A0H5BVR9-F1-model_v6,A0A0H5BVR9,afdb,excluded_species
AF-A0A0H5BVR2-F1-model_v6,A0A0H5BVR2,afdb,excluded_species
AF-A0A0G2QUS4-F1-model_v6,A0A0G2QUS4,afdb,excluded_species
AF-E5KHL9-F1-model_v6,E5KHL9,afdb,excluded_species
AF-B7XC17-F1-model_v6,B7XC17,afdb,excluded_species
AF-W6AYN9-F1-model_v6,W6AYN9,afdb,excluded_species
AF-A0A1V0M9H5-F1-model_v6,A0A1V0M9H5,afdb,excluded_species
AF-C9K4Y7-F1-model_v6,C9K4Y7,afdb,excluded_species
AF-A0A060UP37-F1-model_v6,A0A060UP37,afdb,excluded_species
AF-Q9MXJ0-F1-model_v6,Q9MXJ0,afdb,excluded_species
AF-P16211-F1-model_v6,P16211,afdb,excluded_species
AF-A0A0H5BVL9-F1-model_v6,A0A0H5BVL9,afdb,excluded_species
AF-B7XC14-F1-model_v6,B7XC14,afdb,excluded_species
AF-W6ANT6-F1-model_v6,W6ANT6,afdb,excluded_species
AF-C9K4Z2-F1-model_v6,C9K4Z2,afdb,excluded_species
AF-F6KXZ5-F1-model_v6,F6KXZ5,afdb,excluded_species
AF-W6APB0-F1-model_v6,W6APB0,afdb,excluded_species
AF-E5KHL0-F1-model_v6,E5KHL0,afdb,excluded_species
AF-C9K4Y4-F1-model_v6,C9K4Y4,afdb,excluded_species
AF-Q9MXM6-F1-model_v6,Q9MXM6,afdb,excluded_species
AF-C0ST05-F1-model_v6,C0ST05,afdb,excluded_species
AF-A0A220QJX1-F1-model_v6,A0A220QJX1,afdb,excluded_species
AF-W6ANM3-F1-model_v6,W6ANM3,afdb,excluded_species
AF-A0A060UJ52-F1-model_v6,A0A060UJ52,afdb,excluded_species
AF-A0A220QJV8-F1-model_v6,A0A220QJV8,afdb,excluded_species
AF-A0A220QJW5-F1-model_v6,A0A220QJW5,afdb,excluded_species
AF-Q9MXL3-F1-model_v6,Q9MXL3,afdb,excluded_species
AF-B7XC16-F1-model_v6,B7XC16,afdb,excluded_species
AF-A0A143TC17-F1-model_v6,A0A143TC17,afdb,excluded_species
AF-Q1ANF5-F1-model_v6,Q1ANF5,afdb,excluded_species
AF-Q8MHG4-F1-model_v6,Q8MHG4,afdb,excluded_species
AF-Q9TNR0-F1-model_v6,Q9TNR0,afdb,excluded_species
AF-B7XC33-F1-model_v6,B7XC33,afdb,excluded_species
AF-A0A060UPP8-F1-model_v6,A0A060UPP8,afdb,excluded_species
AF-D5MSD9-F1-model_v6,D5MSD9,afdb,excluded_species
AF-Q8WLQ4-F1-model_v6,Q8WLQ4,afdb,excluded_species
AF-W6APA8-F1-model_v6,W6APA8,afdb,excluded_species
AF-F6KXZ6-F1-model_v6,F6KXZ6,afdb,excluded_species
AF-A0A0H5BVR4-F1-model_v6,A0A0H5BVR4,afdb,excluded_species
AF-A0A1D8DGM8-F1-model_v6,A0A1D8DGM8,afdb,excluded_species
AF-A0A1V0M9H4-F1-model_v6,A0A1V0M9H4,afdb,excluded_species
AF-A0A223DPI6-F1-model_v6,A0A223DPI6,afdb,excluded_species
AF-A0A0S4XKP6-F1-model_v6,A0A0S4XKP6,afdb,excluded_species
AF-C0ITH4-F1-model_v6,C0ITH4,afdb,excluded_species
AF-A0A1V0M9F9-F1-model_v6,A0A1V0M9F9,afdb,excluded_species
AF-Q95HG7-F1-model_v6,Q95HG7,afdb,excluded_species
AF-E5KHG1-F1-model_v6,E5KHG1,afdb,excluded_species
AF-F8S8H3-F1-model_v6,F8S8H3,afdb,excluded_species
AF-A0A0H5C014-F1-model_v6,A0A0H5C014,afdb,excluded_species
AF-A0A060UP06-F1-model_v6,A0A060UP06,afdb,excluded_species
AF-B7XC31-F1-model_v6,B7XC31,afdb,excluded_species
AF-Q1ANF6-F1-model_v6,Q1ANF6,afdb,excluded_species
AF-Q9TNR3-F1-model_v6,Q9TNR3,afdb,excluded_species
AF-A0A0H5BVV3-F1-model_v6,A0A0H5BVV3,afdb,excluded_species
AF-F8S8M1-F1-model_v6,F8S8M1,afdb,excluded_species
AF-A0A6J3HI19-F1-model_v6,A0A6J3HI19,afdb,excluded_species
AF-A0A0B4RZW7-F1-model_v6,A0A0B4RZW7,afdb,excluded_species
AF-Q1ANF8-F1-model_v6,Q1ANF8,afdb,excluded_species
AF-A0A1I7PJ76-F1-model_v6,A0A1I7PJ76,afdb,excluded_species
AF-C0ITH3-F1-model_v6,C0ITH3,afdb,excluded_species
AF-E9ABI8-F1-model_v6,E9ABI8,afdb,excluded_species
AF-A0A2I3N9H2-F1-model_v6,A0A2I3N9H2,afdb,excluded_species
AF-A0A2I2LE00-F1-model_v6,A0A2I2LE00,afdb,excluded_species
AF-K9M3X8-F1-model_v6,K9M3X8,afdb,excluded_species
AF-W6ANL6-F1-model_v6,W6ANL6,afdb,excluded_species
AF-A0A0G4KBR3-F1-model_v6,A0A0G4KBR3,afdb,excluded_species
AF-A0A8D2FCL6-F1-model_v6,A0A8D2FCL6,afdb,excluded_species
AF-F0UXB1-F1-model_v6,F0UXB1,afdb,excluded_species
AF-A0A2J8NX17-F1-model_v6,A0A2J8NX17,afdb,excluded_species
AF-F8S8F8-F1-model_v6,F8S8F8,afdb,excluded_species
AF-Q9MXI9-F1-model_v6,Q9MXI9,afdb,excluded_species
AF-A0A8D2FF79-F1-model_v6,A0A8D2FF79,afdb,excluded_species
AF-F8S8K6-F1-model_v6,F8S8K6,afdb,excluded_species
AF-A0A0H5BVJ3-F1-model_v6,A0A0H5BVJ3,afdb,excluded_species
AF-A0A0H5BZV5-F1-model_v6,A0A0H5BZV5,afdb,excluded_species
AF-B7XC54-F1-model_v6,B7XC54,afdb,excluded_species
AF-Q30993-F1-model_v6,Q30993,afdb,excluded_species
AF-A0A0B4RZC7-F1-model_v6,A0A0B4RZC7,afdb,excluded_species
AF-A0A0H5BVR3-F1-model_v6,A0A0H5BVR3,afdb,excluded_species
AF-F8S8H4-F1-model_v6,F8S8H4,afdb,excluded_species
AF-E5KHK3-F1-model_v6,E5KHK3,afdb,excluded_species
AF-E2FK73-F1-model_v6,E2FK73,afdb,excluded_species
AF-Q4PL77-F1-model_v6,Q4PL77,afdb,excluded_species
AF-D5MSE7-F1-model_v6,D5MSE7,afdb,excluded_species
AF-A0A0H5BVN6-F1-model_v6,A0A0H5BVN6,afdb,excluded_species
AF-A0A1V0M9H6-F1-model_v6,A0A1V0M9H6,afdb,excluded_species
AF-W6ANG5-F1-model_v6,W6ANG5,afdb,excluded_species
AF-W6ANX0-F1-model_v6,W6ANX0,afdb,excluded_species
AF-A0A3S5CGG8-F1-model_v6,A0A3S5CGG8,afdb,excluded_species
AF-A0A0D5W864-F1-model_v6,A0A0D5W864,afdb,excluded_species
AF-B7XC21-F1-model_v6,B7XC21,afdb,excluded_species
AF-A0A1I7PJ68-F1-model_v6,A0A1I7PJ68,afdb,excluded_species
AF-A0A0H5BVR7-F1-model_v6,A0A0H5BVR7,afdb,excluded_species
AF-A0A0S4XMD1-F1-model_v6,A0A0S4XMD1,afdb,excluded_species
AF-W6APE5-F1-model_v6,W6APE5,afdb,excluded_species
AF-B7SKT8-F1-model_v6,B7SKT8,afdb,excluded_species
AF-A0A223GC89-F1-model_v6,A0A223GC89,afdb,excluded_species
AF-E5KHH2-F1-model_v6,E5KHH2,afdb,excluded_species
AF-W6AYM8-F1-model_v6,W6AYM8,afdb,excluded_species
AF-A0A0H5BVT7-F1-model_v6,A0A0H5BVT7,afdb,excluded_species
AF-A0A223GC73-F1-model_v6,A0A223GC73,afdb,excluded_species
AF-E5KEI9-F1-model_v6,E5KEI9,afdb,excluded_species
AF-A0A060UJH9-F1-model_v6,A0A060UJH9,afdb,excluded_species
AF-C0ST06-F1-model_v6,C0ST06,afdb,excluded_species
AF-Q9MXM2-F1-model_v6,Q9MXM2,afdb,excluded_species
AF-A0A077UMA8-F1-model_v6,A0A077UMA8,afdb,excluded_species
AF-M1QQV3-F1-model_v6,M1QQV3,afdb,excluded_species
AF-A0A0H5BZY8-F1-model_v6,A0A0H5BZY8,afdb,excluded_species
AF-D5MSE6-F1-model_v6,D5MSE6,afdb,excluded_species
AF-A0A223GCA4-F1-model_v6,A0A223GCA4,afdb,excluded_species
AF-F6KXZ7-F1-model_v6,F6KXZ7,afdb,excluded_species
AF-B8ZWE4-F1-model_v6,B8ZWE4,afdb,excluded_species
AF-E5KHM3-F1-model_v6,E5KHM3,afdb,excluded_species
AF-A0A1V0M9G9-F1-model_v6,A0A1V0M9G9,afdb,excluded_species
AF-B7XC24-F1-model_v6,B7XC24,afdb,excluded_species
AF-A0A1G4P103-F1-model_v6,A0A1G4P103,afdb,excluded_species
AF-A0A0D5W869-F1-model_v6,A0A0D5W869,afdb,excluded_species
AF-A0A077UNQ1-F1-model_v6,A0A077UNQ1,afdb,excluded_species
AF-Q95H90-F1-model_v6,Q95H90,afdb,excluded_species
AF-A0A220QK84-F1-model_v6,A0A220QK84,afdb,excluded_species
AF-A0A1V0M9H2-F1-model_v6,A0A1V0M9H2,afdb,excluded_species
AF-D5MSE0-F1-model_v6,D5MSE0,afdb,excluded_species
AF-D5MSN4-F1-model_v6,D5MSN4,afdb,excluded_species
AF-Q30912-F1-model_v6,Q30912,afdb,excluded_species
AF-W6AP99-F1-model_v6,W6AP99,afdb,excluded_species
AF-F2XF90-F1-model_v6,F2XF90,afdb,excluded_species
AF-F6KY07-F1-model_v6,F6KY07,afdb,excluded_species
AF-A0A5K1IAZ4-F1-model_v6,A0A5K1IAZ4,afdb,excluded_species
AF-W6PEI4-F1-model_v6,W6PEI4,afdb,excluded_species
AF-A0A0H5BVH9-F1-model_v6,A0A0H5BVH9,afdb,excluded_species
AF-E5KEJ1-F1-model_v6,E5KEJ1,afdb,excluded_species
AF-A0A0D5W823-F1-model_v6,A0A0D5W823,afdb,excluded_species
AF-F0UXB4-F1-model_v6,F0UXB4,afdb,excluded_species
AF-A0A1V0M9I0-F1-model_v6,A0A1V0M9I0,afdb,excluded_species
AF-B7XC29-F1-model_v6,B7XC29,afdb,excluded_species
AF-E5KEJ8-F1-model_v6,E5KEJ8,afdb,excluded_species
AF-C6K3F4-F1-model_v6,C6K3F4,afdb,excluded_species
AF-F8S8L1-F1-model_v6,F8S8L1,afdb,excluded_species
AF-Q0ZA18-F1-model_v6,Q0ZA18,afdb,excluded_species
AF-A0A1G4P0X8-F1-model_v6,A0A1G4P0X8,afdb,excluded_species
AF-W6AYT7-F1-model_v6,W6AYT7,afdb,excluded_species
AF-A0A0D5W7K0-F1-model_v6,A0A0D5W7K0,afdb,excluded_species
AF-C6K3G7-F1-model_v6,C6K3G7,afdb,excluded_species
AF-Q95433-F1-model_v6,Q95433,afdb,excluded_species
AF-A0A223DPH3-F1-model_v6,A0A223DPH3,afdb,excluded_species
AF-U5KK54-F1-model_v6,U5KK54,afdb,excluded_species
AF-A0A163US36-F1-model_v6,A0A163US36,afdb,excluded_species
AF-A0A223DPI1-F1-model_v6,A0A223DPI1,afdb,excluded_species
AF-A0A060UJL1-F1-model_v6,A0A060UJL1,afdb,excluded_species
AF-A0A0S4XKT8-F1-model_v6,A0A0S4XKT8,afdb,excluded_species
AF-D8VNI7-F1-model_v6,D8VNI7,afdb,excluded_species
AF-A0A1X9TCZ5-F1-model_v6,A0A1X9TCZ5,afdb,excluded_species
AF-A0A2H1XLH8-F1-model_v6,A0A2H1XLH8,afdb,excluded_species
AF-A0A143ZW55-F1-model_v6,A0A143ZW55,afdb,excluded_species
AF-A0A2J8NX16-F1-model_v6,A0A2J8NX16,afdb,excluded_species
AF-B7XC34-F1-model_v6,B7XC34,afdb,excluded_species
AF-F4MSL6-F1-model_v6,F4MSL6,afdb,excluded_species
AF-C9K4Y6-F1-model_v6,C9K4Y6,afdb,excluded_species
AF-A0A060UPR9-F1-model_v6,A0A060UPR9,afdb,excluded_species
AF-A0A1V0M9G6-F1-model_v6,A0A1V0M9G6,afdb,excluded_species
AF-B5BSW0-F1-model_v6,B5BSW0,afdb,excluded_species
AF-A0A0H5BVQ7-F1-model_v6,A0A0H5BVQ7,afdb,excluded_species
AF-B7XC55-F1-model_v6,B7XC55,afdb,excluded_species
AF-B7XC57-F1-model_v6,B7XC57,afdb,excluded_species
AF-D5MSN1-F1-model_v6,D5MSN1,afdb,excluded_species
AF-A0A8I5NI40-F1-model_v6,A0A8I5NI40,afdb,excluded_species
AF-H2R7I4-F1-model_v6,H2R7I4,afdb,excluded_species
AF-K9M3Y5-F1-model_v6,K9M3Y5,afdb,excluded_species
AF-A0A060UIH1-F1-model_v6,A0A060UIH1,afdb,excluded_species
AF-M1RK95-F1-model_v6,M1RK95,afdb,excluded_species
AF-Q1ANY8-F1-model_v6,Q1ANY8,afdb,excluded_species
AF-D5KRB7-F1-model_v6,D5KRB7,afdb,excluded_species
AF-A0A0G4NSA4-F1-model_v6,A0A0G4NSA4,afdb,excluded_species
AF-H6BCT2-F1-model_v6,H6BCT2,afdb,excluded_species
AF-E5KEK0-F1-model_v6,E5KEK0,afdb,excluded_species
AF-A0A0H5BVY2-F1-model_v6,A0A0H5BVY2,afdb,excluded_species
AF-A0A060UJH6-F1-model_v6,A0A060UJH6,afdb,excluded_species
AF-A0A1I7PJ72-F1-model_v6,A0A1I7PJ72,afdb,excluded_species
AF-A0A1X9TCP8-F1-model_v6,A0A1X9TCP8,afdb,excluded_species
AF-A0A060UJ54-F1-model_v6,A0A060UJ54,afdb,excluded_species
AF-S4Z3N0-F1-model_v6,S4Z3N0,afdb,excluded_species
AF-A0A1W7LFN3-F1-model_v6,A0A1W7LFN3,afdb,excluded_species
AF-Q95H88-F1-model_v6,Q95H88,afdb,excluded_species
AF-F8S8L0-F1-model_v6,F8S8L0,afdb,excluded_species
AF-A0A060UIJ7-F1-model_v6,A0A060UIJ7,afdb,excluded_species
AF-G1UDX9-F1-model_v6,G1UDX9,afdb,excluded_species
AF-Q95H89-F1-model_v6,Q95H89,afdb,excluded_species
AF-A0A0H5BVT3-F1-model_v6,A0A0H5BVT3,afdb,excluded_species
AF-A0A1X9TCK5-F1-model_v6,A0A1X9TCK5,afdb,excluded_species
AF-W6PDG1-F1-model_v6,W6PDG1,afdb,excluded_species
AF-W6ANT9-F1-model_v6,W6ANT9,afdb,excluded_species
AF-A9XN42-F1-model_v6,A9XN42,afdb,excluded_species
AF-G1UDX2-F1-model_v6,G1UDX2,afdb,excluded_species
AF-W6ANL1-F1-model_v6,W6ANL1,afdb,excluded_species
AF-B2CW41-F1-model_v6,B2CW41,afdb,excluded_species
AF-A0A3S5A473-F1-model_v6,A0A3S5A473,afdb,excluded_species
AF-W6APB9-F1-model_v6,W6APB9,afdb,excluded_species
AF-G1UDW6-F1-model_v6,G1UDW6,afdb,excluded_species
AF-A0A060UJ43-F1-model_v6,A0A060UJ43,afdb,excluded_species
AF-C6K309-F1-model_v6,C6K309,afdb,excluded_species
AF-W6ANW2-F1-model_v6,W6ANW2,afdb,excluded_species
AF-C8KH85-F1-model_v6,C8KH85,afdb,excluded_species
AF-A0A1W7LHP9-F1-model_v6,A0A1W7LHP9,afdb,excluded_species
AF-A0A060UJG9-F1-model_v6,A0A060UJG9,afdb,excluded_species
AF-A0A1V0M9F6-F1-model_v6,A0A1V0M9F6,afdb,excluded_species
AF-W6AYN4-F1-model_v6,W6AYN4,afdb,excluded_species
AF-A0A0H5BVL7-F1-model_v6,A0A0H5BVL7,afdb,excluded_species
AF-A0A144A047-F1-model_v6,A0A144A047,afdb,excluded_species
AF-W6AQA7-F1-model_v6,W6AQA7,afdb,excluded_species
AF-U5KKL6-F1-model_v6,U5KKL6,afdb,excluded_species
AF-Q3B9Q4-F1-model_v6,Q3B9Q4,afdb,excluded_species
AF-D5MSD1-F1-model_v6,D5MSD1,afdb,excluded_species
AF-C6K308-F1-model_v6,C6K308,afdb,excluded_species
AF-A0A223GC76-F1-model_v6,A0A223GC76,afdb,excluded_species
AF-G1UDX6-F1-model_v6,G1UDX6,afdb,excluded_species
AF-E5KHN5-F1-model_v6,E5KHN5,afdb,excluded_species
AF-A0A060UIK3-F1-model_v6,A0A060UIK3,afdb,excluded_species
AF-A0A0H5BVN2-F1-model_v6,A0A0H5BVN2,afdb,excluded_species
AF-A0A077UM53-F1-model_v6,A0A077UM53,afdb,excluded_species
AF-E5KEJ9-F1-model_v6,E5KEJ9,afdb,excluded_species
AF-A0A223GCL8-F1-model_v6,A0A223GCL8,afdb,excluded_species
AF-W6APD3-F1-model_v6,W6APD3,afdb,excluded_species
AF-A0A223GCC9-F1-model_v6,A0A223GCC9,afdb,excluded_species
AF-A0A0G4KBX3-F1-model_v6,A0A0G4KBX3,afdb,excluded_species
AF-D5MSD3-F1-model_v6,D5MSD3,afdb,excluded_species
AF-D5MSC5-F1-model_v6,D5MSC5,afdb,excluded_species
AF-F8S8K7-F1-model_v6,F8S8K7,afdb,excluded_species
AF-F8S8K5-F1-model_v6,F8S8K5,afdb,excluded_species
AF-A0A0G2QUS3-F1-model_v6,A0A0G2QUS3,afdb,excluded_species
AF-S6CPU7-F1-model_v6,S6CPU7,afdb,excluded_species
AF-Q8SP81-F1-model_v6,Q8SP81,afdb,excluded_species
AF-A0A0H4BMU4-F1-model_v6,A0A0H4BMU4,afdb,excluded_species
AF-A0A0D5W7M3-F1-model_v6,A0A0D5W7M3,afdb,excluded_species
AF-H6BCQ2-F1-model_v6,H6BCQ2,afdb,excluded_species
AF-A1JUS6-F1-model_v6,A1JUS6,afdb,excluded_species
AF-F8S8J3-F1-model_v6,F8S8J3,afdb,excluded_species
AF-A0A223DPH9-F1-model_v6,A0A223DPH9,afdb,excluded_species
AF-A0A1I7PJ67-F1-model_v6,A0A1I7PJ67,afdb,excluded_species
AF-A0A060UPN9-F1-model_v6,A0A060UPN9,afdb,excluded_species
AF-A0A060UJ79-F1-model_v6,A0A060UJ79,afdb,excluded_species
